event, id, x, y
3991,380,990,502
3991,626,957,7
3991,626,957,8
3991,626,957,9
3991,626,958,8
3992,115,25,19
3992,115,24,19
3992,115,24,20
3992,115,25,20
3992,115,25,23
3992,115,25,24
3992,115,27,23
3992,115,26,23
3992,115,26,24
3992,115,27,24
3992,115,27,25
3992,115,26,25
3992,115,28,24
3992,115,28,25
3992,115,31,26
3992,115,31,27
3992,115,32,26
3992,115,33,27
3992,115,32,27
3992,115,34,31
3992,115,34,32
3992,115,35,32
3992,371,33,16
3992,371,33,17
3992,371,34,16
3992,371,34,17
3992,380,990,502
3992,627,41,13
3992,627,40,13
3992,627,40,14
3993,122,97,92
3993,122,97,93
3993,378,89,93
3993,378,89,94
3993,378,90,93
3993,378,90,94
3993,380,990,502
3993,634,85,95
3993,634,84,95
3993,634,84,96
3993,634,85,96
3994,122,75,157
3994,122,74,158
3994,122,75,158
3994,122,75,159
3994,378,63,160
3994,378,63,161
3994,378,64,160
3994,378,64,161
3994,380,990,502
3994,634,54,162
3994,634,55,162
3994,634,55,163
3994,634,54,163
3995,121,900,54
3995,121,901,54
3995,121,900,55
3995,377,889,57
3995,380,990,502
3995,633,880,59
3995,633,880,60
3996,114,974,62
3996,114,975,62
3996,114,975,63
3996,114,974,63
3996,114,974,64
3996,114,975,64
3996,370,981,60
3996,370,981,61
3996,370,982,60
3996,370,982,61
3996,380,990,502
3996,626,986,58
3996,626,987,58
3996,626,987,59
3996,626,986,59
3997,114,605,9
3997,115,265,69
3997,115,265,70
3997,115,266,69
3997,115,266,70
3997,371,277,69
3997,371,276,69
3997,371,276,70
3997,371,277,70
3997,380,990,502
3997,627,22,109
3997,627,287,71
3997,627,287,72
3997,627,287,73
3997,627,288,70
3997,627,289,71
3997,627,288,71
3997,627,288,72
3997,627,289,72
3997,627,288,73
3998,114,963,83
3998,114,963,84
3998,114,964,83
3998,114,964,84
3998,370,969,83
3998,370,969,84
3998,370,970,83
3998,370,970,84
3998,380,990,502
3998,626,973,81
3998,626,973,82
3998,626,973,85
3998,626,972,86
3998,626,973,86
3998,626,973,87
3998,626,972,87
3998,626,972,88
3998,626,973,88
3998,626,973,89
3998,626,972,89
3998,626,974,81
3998,626,974,82
3998,626,974,84
3998,626,974,85
3998,626,974,86
3998,626,974,87
3999,114,1004,4
3999,370,1011,4
3999,380,990,502
3999,626,1015,4
3999,626,1016,3
3999,626,1016,4
4000,115,72,61
4000,115,72,62
4000,115,73,62
4000,371,82,60
4000,371,83,60
4000,371,83,61
4000,371,82,61
4000,380,990,502
4000,627,91,60
4001,114,897,10
4001,114,899,9
4001,114,898,10
4001,114,899,10
4001,114,899,11
4001,114,898,11
4001,370,905,11
4001,370,905,12
4001,370,906,11
4001,370,906,12
4001,380,990,502
4001,626,911,11
4001,626,910,11
4001,626,910,12
4001,626,911,12
4001,626,911,13
4001,626,910,13
4002,121,927,85
4002,121,926,85
4002,121,926,86
4002,121,927,86
4002,377,917,87
4002,377,916,87
4002,377,916,88
4002,377,917,88
4002,380,990,502
4002,633,908,89
4002,633,908,90
4002,633,909,90
4003,114,945,161
4003,114,944,161
4003,114,944,162
4003,114,945,162
4003,114,945,163
4003,114,944,163
4003,370,953,163
4003,370,952,163
4003,370,952,164
4003,370,953,164
4003,380,990,502
4003,626,959,164
4003,626,959,165
4003,626,960,164
4003,626,960,165
4004,122,117,111
4004,122,116,111
4004,122,116,112
4004,122,117,112
4004,378,109,111
4004,378,108,111
4004,378,108,112
4004,378,109,112
4004,378,109,113
4004,380,990,502
4004,634,101,113
4004,634,102,112
4004,634,102,113
4005,122,40,2
4005,122,41,3
4005,122,40,3
4005,122,40,4
4005,378,32,4
4005,378,33,5
4005,378,32,5
4005,380,990,502
4005,634,25,6
4005,634,26,6
4005,634,26,7
4006,114,919,18
4006,114,919,19
4006,114,920,19
4006,370,925,17
4006,370,925,18
4006,370,926,17
4006,370,926,18
4006,380,990,502
4006,626,931,15
4006,626,930,15
4006,626,930,16
4006,626,931,16
4007,122,73,151
4007,122,73,152
4007,122,74,151
4007,122,74,152
4007,378,67,152
4007,378,67,153
4007,378,68,152
4007,378,68,153
4007,380,990,502
4007,634,63,153
4007,634,63,154
4007,634,64,153
4007,634,64,154
4008,122,21,227
4008,122,20,227
4008,122,20,228
4008,122,21,228
4008,122,22,227
4008,122,22,228
4008,378,11,230
4008,378,12,230
4008,378,12,231
4008,380,990,502
4008,634,3,233
4008,634,3,234
4008,634,4,233
4008,634,4,234
4009,380,990,502
4010,121,995,24
4010,121,995,25
4010,121,996,24
4010,121,996,25
4010,377,985,26
4010,377,985,27
4010,377,986,26
4010,377,986,27
4010,380,990,502
4010,633,977,27
4010,633,977,28
4010,633,977,29
4010,633,978,28
4011,122,231,159
4011,122,230,159
4011,122,230,160
4011,122,231,160
4011,122,231,161
4011,122,230,161
4011,378,225,163
4011,378,226,162
4011,378,226,163
4011,380,990,502
4011,634,222,164
4011,634,223,165
4011,634,222,165
4011,634,222,166
4012,114,865,2
4012,114,866,2
4012,114,866,3
4012,370,873,2
4012,370,873,3
4012,370,874,2
4012,370,874,3
4012,380,990,502
4012,626,880,3
4012,626,880,4
4012,626,881,4
4013,121,941,80
4013,121,941,81
4013,121,942,80
4013,121,942,81
4013,122,153,145
4013,377,933,83
4013,377,933,84
4013,377,934,84
4013,380,990,502
4013,633,925,86
4013,633,925,87
4013,633,926,85
4013,633,926,86
4013,633,927,86
4013,633,927,87
4013,633,926,87
4014,371,25,24
4014,371,25,25
4014,380,990,502
4014,627,31,23
4014,627,31,24
4014,627,32,23
4014,627,32,24
4015,122,89,123
4015,122,88,123
4015,122,88,124
4015,122,89,124
4015,378,80,126
4015,378,81,126
4015,378,81,127
4015,380,990,502
4015,634,74,128
4015,634,75,128
4015,634,75,129
4015,634,74,129
4015,634,74,130
4015,634,75,130
4015,634,76,128
4015,634,77,129
4015,634,76,129
4015,634,76,130
4016,122,187,80
4016,122,187,81
4016,122,188,80
4016,122,188,81
4016,378,178,86
4016,378,179,86
4016,378,179,87
4016,378,178,87
4016,380,990,502
4016,627,670,506
4016,634,172,96
4016,634,173,96
4016,634,173,97
4016,634,172,97
4016,634,172,98
4017,122,175,93
4017,122,175,94
4017,122,175,95
4017,122,176,94
4017,378,168,94
4017,378,169,94
4017,378,169,95
4017,378,168,95
4017,380,990,502
4017,625,1006,433
4017,634,162,94
4017,634,163,94
4017,634,163,95
4017,634,162,95
4018,121,947,47
4018,121,946,47
4018,121,946,48
4018,121,947,48
4018,377,936,50
4018,377,936,51
4018,380,990,502
4018,627,22,109
4018,633,927,51
4018,633,926,51
4018,633,926,52
4018,633,927,52
4018,633,927,53
4018,633,926,53
4019,122,33,82
4019,122,33,83
4019,122,34,83
4019,378,24,85
4019,378,24,86
4019,380,990,502
4019,634,15,88
4019,634,17,87
4019,634,16,87
4019,634,16,88
4019,634,17,88
4019,634,17,89
4019,634,16,89
4020,122,101,9
4020,122,101,10
4020,122,102,9
4020,122,102,10
4020,378,93,10
4020,378,93,11
4020,378,92,11
4020,378,93,12
4020,380,990,502
4020,627,22,109
4020,634,82,14
4020,634,83,14
4020,634,83,15
4020,634,82,15
4020,634,85,11
4020,634,84,11
4020,634,84,12
4020,634,85,12
4021,115,11,65
4021,115,11,66
4021,115,12,65
4021,115,12,66
4021,371,19,64
4021,371,19,65
4021,371,18,65
4021,371,18,66
4021,371,19,66
4021,371,19,67
4021,371,20,64
4021,371,21,65
4021,371,20,65
4021,371,20,66
4021,371,21,66
4021,371,20,67
4021,380,990,502
4021,627,25,65
4021,627,25,66
4021,627,25,67
4021,627,26,65
4021,627,26,66
4021,627,26,67
4022,121,977,49
4022,121,978,49
4022,377,968,49
4022,377,968,50
4022,380,990,502
4022,624,862,41
4022,633,961,47
4022,633,961,48
4022,633,961,49
4022,633,962,47
4022,633,962,48
4022,633,963,48
4022,633,963,49
4022,633,962,49
4023,380,990,502
4023,634,266,0
4023,634,267,1
4023,634,266,1
4024,122,72,232
4024,122,73,232
4024,122,73,233
4024,122,72,233
4024,378,63,234
4024,378,64,234
4024,380,990,502
4024,634,55,236
4024,634,56,235
4024,634,56,236
4025,122,13,98
4025,122,13,99
4025,122,12,99
4025,122,14,98
4025,122,14,99
4025,378,5,101
4025,378,4,101
4025,378,4,102
4025,378,5,102
4025,380,990,502
4026,114,843,279
4026,114,844,278
4026,114,844,279
4026,370,851,279
4026,370,851,280
4026,370,852,279
4026,370,852,280
4026,380,990,502
4026,626,859,280
4026,626,859,281
4026,626,860,280
4026,626,860,281
4027,121,975,102
4027,121,975,103
4027,121,974,103
4027,377,966,105
4027,380,990,502
4027,633,959,106
4027,633,960,105
4027,633,960,106
4027,633,961,106
4027,633,961,107
4027,633,960,107
4028,121,263,449
4028,121,263,450
4028,121,264,449
4028,121,264,450
4028,377,247,456
4028,377,247,457
4028,377,248,456
4028,377,248,457
4028,380,990,502
4028,633,234,462
4029,122,139,163
4029,122,139,164
4029,122,140,162
4029,122,140,163
4029,122,140,164
4029,378,132,164
4029,378,132,165
4029,380,990,502
4029,634,125,167
4029,634,126,166
4029,634,126,167
4029,635,344,267
4030,122,203,170
4030,122,203,171
4030,378,197,173
4030,378,196,173
4030,378,196,174
4030,378,197,174
4030,380,990,502
4030,634,191,176
4030,634,191,177
4030,634,192,177
4031,122,43,35
4031,122,43,36
4031,378,33,36
4031,378,33,37
4031,378,34,36
4031,380,990,502
4031,624,862,41
4031,634,24,36
4031,634,25,36
4031,634,25,37
4031,634,24,37
4031,634,24,38
4031,634,25,38
4032,121,1015,36
4032,121,1015,37
4032,121,1014,37
4032,121,1014,38
4032,121,1015,38
4032,377,1007,41
4032,377,1008,40
4032,377,1008,41
4032,380,990,502
4032,633,1003,43
4032,633,1002,44
4032,633,1003,44
4033,122,139,104
4033,122,139,105
4033,122,139,106
4033,122,140,104
4033,122,140,105
4033,122,140,106
4033,378,130,108
4033,378,131,108
4033,378,131,109
4033,378,130,109
4033,378,130,110
4033,378,131,110
4033,378,132,109
4033,378,132,110
4033,380,990,502
4033,627,22,109
4033,634,123,113
4033,634,122,114
4033,634,123,114
4033,634,123,115
4034,115,61,119
4034,115,61,120
4034,115,62,119
4034,115,62,120
4034,371,71,119
4034,371,71,120
4034,380,990,502
4034,627,77,122
4034,627,78,121
4034,627,78,122
4035,114,955,69
4035,114,955,70
4035,114,957,69
4035,114,956,69
4035,114,956,70
4035,114,957,70
4035,114,956,71
4035,122,153,145
4035,370,964,71
4035,380,990,502
4035,626,971,72
4035,626,971,73
4035,626,972,72
4036,122,120,26
4036,122,121,26
4036,122,121,27
4036,122,120,27
4036,122,121,28
4036,378,113,29
4036,378,113,30
4036,378,114,29
4036,380,990,502
4036,634,107,31
4036,634,109,29
4036,634,108,30
4036,634,109,30
4036,634,109,31
4036,634,108,31
4037,114,951,109
4037,114,951,110
4037,114,952,110
4037,370,960,110
4037,370,961,110
4037,370,961,111
4037,370,960,111
4037,380,990,502
4037,626,967,111
4037,626,968,111
4037,626,968,112
4038,115,89,66
4038,115,89,67
4038,115,89,68
4038,115,90,67
4038,115,90,68
4038,371,99,65
4038,371,98,65
4038,371,98,66
4038,371,99,66
4038,380,990,502
4038,627,105,65
4038,627,105,66
4039,380,990,502
4039,627,22,109
4040,114,992,74
4040,114,993,74
4040,114,993,75
4040,370,1001,73
4040,370,1001,74
4040,370,1002,73
4040,370,1002,74
4040,380,990,502
4040,626,1009,73
4040,626,1009,74
4040,626,1010,73
4040,626,1010,74
4041,114,999,46
4041,114,999,47
4041,114,998,47
4041,114,999,48
4041,114,1000,47
4041,370,1009,46
4041,370,1009,47
4041,370,1010,46
4041,370,1010,47
4041,380,990,502
4041,626,1018,47
4042,371,4,126
4042,371,5,126
4042,371,4,127
4042,380,990,502
4042,627,12,126
4042,627,13,127
4042,627,12,127
4042,627,22,109
4043,122,83,2
4043,122,83,3
4043,122,82,3
4043,122,83,4
4043,122,84,2
4043,122,85,3
4043,122,84,3
4043,122,84,4
4043,122,85,4
4043,122,153,145
4043,378,74,4
4043,378,75,4
4043,378,75,5
4043,378,74,5
4043,380,990,502
4043,634,66,4
4043,634,67,5
4043,634,66,5
4043,634,66,6
4043,634,67,6
4044,114,1013,84
4044,114,1013,85
4044,370,1023,83
4044,370,1022,83
4044,380,990,502
4044,627,1,81
4044,627,0,81
4044,627,0,82
4044,627,1,82
4045,121,1006,54
4045,121,1006,55
4045,377,995,57
4045,377,996,57
4045,380,990,502
4045,627,22,109
4045,633,989,59
4045,633,988,59
4045,633,988,60
4045,633,989,60
4046,115,81,48
4046,115,81,49
4046,115,80,49
4046,115,80,50
4046,115,81,50
4046,371,90,46
4046,371,91,46
4046,371,91,47
4046,371,90,47
4046,371,90,48
4046,371,91,48
4046,380,990,502
4046,627,97,45
4046,627,99,45
4046,627,98,45
4046,627,98,46
4046,627,99,46
4047,115,11,44
4047,115,12,43
4047,115,12,44
4047,115,12,45
4047,371,23,43
4047,371,22,43
4047,371,22,44
4047,371,23,44
4047,380,990,502
4047,627,31,43
4047,627,30,44
4047,627,31,44
4047,627,31,45
4047,627,30,45
4047,627,32,44
4047,627,32,45
4048,115,11,158
4048,115,11,159
4048,115,12,158
4048,115,12,159
4048,371,20,156
4048,371,21,156
4048,371,21,157
4048,371,20,157
4048,371,21,158
4048,380,990,502
4048,627,27,156
4048,627,27,157
4048,627,29,155
4048,627,28,155
4048,627,28,156
4048,627,29,156
4048,627,29,157
4048,627,28,157
4049,121,947,83
4049,121,947,84
4049,121,948,83
4049,121,948,84
4049,377,937,85
4049,377,936,85
4049,377,937,86
4049,380,990,502
4049,633,928,86
4049,633,929,86
4049,633,929,87
4049,633,928,87
4050,122,75,81
4050,122,74,81
4050,122,74,82
4050,122,75,82
4050,122,75,83
4050,378,67,83
4050,378,67,84
4050,378,67,85
4050,378,68,83
4050,378,68,84
4050,378,68,85
4050,380,990,502
4050,634,62,84
4050,634,63,84
4050,634,63,85
4050,634,62,85
4050,634,62,86
4050,634,63,86
4051,115,18,8
4051,115,19,8
4051,115,18,9
4051,371,25,8
4051,371,25,9
4051,371,27,7
4051,371,26,7
4051,371,26,8
4051,371,27,8
4051,371,27,9
4051,371,26,9
4051,380,990,502
4051,627,22,109
4051,627,33,8
4051,627,33,9
4051,627,34,8
4051,627,34,9
4052,114,1020,74
4052,114,1021,74
4052,114,1021,75
4052,114,1020,75
4052,114,1021,76
4052,380,990,502
4052,627,5,75
4052,627,5,76
4052,627,6,75
4052,627,6,76
4053,114,915,75
4053,114,915,76
4053,114,916,75
4053,114,916,76
4053,114,916,77
4053,370,923,74
4053,370,923,75
4053,370,922,75
4053,370,922,76
4053,370,923,76
4053,370,924,75
4053,380,990,502
4053,626,928,73
4053,626,928,74
4054,114,891,11
4054,114,891,12
4054,114,892,11
4054,114,892,12
4054,370,898,12
4054,370,899,12
4054,370,899,13
4054,370,898,13
4054,380,990,502
4054,626,903,12
4054,626,903,13
4054,626,904,12
4054,626,904,13
4055,377,1017,12
4055,377,1017,13
4055,377,1018,12
4055,377,1018,13
4055,380,990,502
4055,633,1011,15
4055,633,1011,16
4055,633,1012,15
4055,633,1012,16
4056,121,970,34
4056,121,971,34
4056,121,971,35
4056,121,970,35
4056,377,961,35
4056,377,961,36
4056,377,962,35
4056,377,962,36
4056,380,990,502
4056,624,862,41
4056,627,670,506
4056,633,955,36
4056,633,955,37
4056,633,956,36
4056,633,956,37
4057,115,29,65
4057,115,28,65
4057,115,28,66
4057,115,29,66
4057,115,29,67
4057,115,28,67
4057,371,35,64
4057,371,35,65
4057,371,36,64
4057,371,37,64
4057,371,37,65
4057,371,36,65
4057,371,36,66
4057,380,990,502
4057,627,41,63
4057,627,41,64
4057,627,42,63
4057,627,42,64
4057,627,670,506
4058,121,1013,36
4058,121,1013,37
4058,121,1013,38
4058,121,1014,36
4058,121,1014,37
4058,121,1014,38
4058,377,1007,37
4058,377,1006,37
4058,377,1006,38
4058,377,1007,38
4058,380,990,502
4058,633,1000,38
4058,633,1001,38
4059,115,34,54
4059,115,35,54
4059,115,35,55
4059,115,34,55
4059,371,43,54
4059,371,44,53
4059,371,44,54
4059,371,44,55
4059,380,990,502
4059,627,50,54
4059,627,51,54
4059,627,51,55
4059,627,50,55
4060,122,153,145
4060,380,990,502
4060,627,22,109
4061,115,47,173
4061,115,46,173
4061,371,56,173
4061,380,990,502
4061,627,63,173
4061,627,63,174
4062,122,120,8
4062,122,121,8
4062,122,121,9
4062,122,120,9
4062,378,113,10
4062,378,113,11
4062,378,114,10
4062,378,114,11
4062,380,990,502
4062,634,107,13
4062,634,107,14
4062,634,108,14
4063,121,970,86
4063,121,971,86
4063,121,971,87
4063,121,970,87
4063,377,961,89
4063,377,960,89
4063,377,960,90
4063,377,961,90
4063,380,990,502
4063,633,951,92
4063,633,951,93
4063,633,952,92
4063,633,952,93
4064,114,989,101
4064,114,988,101
4064,114,988,102
4064,114,989,102
4064,370,997,99
4064,370,996,99
4064,370,996,100
4064,370,997,100
4064,370,997,101
4064,380,990,502
4064,624,862,41
4064,626,1004,96
4064,626,1004,97
4065,377,991,65
4065,377,992,65
4065,377,992,66
4065,380,990,502
4065,627,670,506
4065,633,985,66
4065,633,985,67
4065,633,985,68
4065,633,985,69
4065,633,986,66
4065,633,987,67
4065,633,986,67
4065,633,986,68
4065,633,987,68
4065,633,986,69
4066,115,86,108
4066,115,86,109
4066,371,95,109
4066,371,94,109
4066,371,94,110
4066,371,95,110
4066,380,990,502
4066,627,102,113
4067,121,975,134
4067,121,975,135
4067,121,974,135
4067,121,974,136
4067,121,975,136
4067,121,976,135
4067,121,976,136
4067,377,965,137
4067,377,965,138
4067,377,966,137
4067,377,966,138
4067,380,990,502
4067,633,957,139
4067,633,957,140
4067,633,958,139
4067,633,958,140
4068,114,976,6
4068,114,977,6
4068,114,977,7
4068,114,976,7
4068,370,985,5
4068,370,984,6
4068,370,985,6
4068,370,985,7
4068,370,986,6
4068,370,986,7
4068,380,990,502
4068,624,862,41
4068,626,993,5
4068,626,992,5
4068,626,992,6
4069,122,61,73
4069,122,60,74
4069,122,61,74
4069,378,51,76
4069,378,51,77
4069,378,52,77
4069,380,990,502
4069,634,43,80
4069,634,43,81
4069,634,44,80
4069,634,44,81
4070,122,6,69
4070,122,6,70
4070,380,990,502
4070,633,1023,73
4070,633,1022,73
4070,633,1022,74
4070,633,1023,74
4071,122,9,1
4071,122,9,2
4071,122,10,1
4071,380,990,502
4071,627,22,109
4071,633,1021,4
4071,633,1021,5
4071,633,1021,6
4071,633,1022,4
4071,633,1022,5
4071,633,1022,6
4072,371,5,114
4072,371,5,115
4072,371,6,114
4072,371,6,115
4072,380,990,502
4072,627,13,115
4072,627,12,115
4072,627,12,116
4072,627,13,116
4073,121,993,47
4073,121,992,47
4073,121,992,48
4073,121,993,48
4073,377,983,48
4073,377,983,49
4073,377,984,48
4073,377,984,49
4073,380,990,502
4073,633,976,48
4073,633,977,49
4073,633,976,49
4074,114,989,148
4074,114,989,149
4074,114,990,148
4074,114,990,149
4074,370,997,147
4074,370,997,148
4074,370,998,147
4074,370,998,148
4074,380,990,502
4074,626,1003,145
4074,626,1003,146
4074,626,1003,147
4074,626,1004,145
4074,626,1004,146
4074,626,1004,147
4074,627,22,109
4075,114,999,17
4075,114,999,18
4075,114,1000,18
4075,370,1007,17
4075,370,1006,17
4075,370,1006,18
4075,370,1007,18
4075,380,990,502
4075,626,1011,17
4075,626,1011,18
4075,626,1012,17
4075,626,1012,18
4076,121,995,77
4076,121,995,78
4076,121,995,79
4076,121,996,77
4076,121,996,78
4076,377,985,79
4076,377,985,80
4076,377,986,79
4076,377,986,80
4076,380,990,502
4076,624,862,41
4076,627,22,109
4076,633,977,80
4076,633,978,80
4077,122,92,16
4077,122,93,16
4077,122,93,17
4077,122,92,17
4077,122,93,18
4077,378,85,18
4077,378,85,19
4077,378,84,19
4077,378,85,20
4077,380,990,502
4077,627,22,109
4077,634,78,22
4077,634,79,22
4078,122,82,174
4078,122,83,174
4078,122,83,175
4078,122,82,175
4078,378,73,179
4078,378,74,179
4078,380,990,502
4078,627,22,109
4078,634,65,183
4078,634,66,183
4078,634,66,184
4079,371,4,95
4079,380,990,502
4079,627,11,95
4079,627,11,96
4079,627,12,96
4079,627,22,109
4080,122,34,33
4080,122,34,34
4080,122,35,34
4080,122,35,35
4080,122,34,35
4080,378,25,37
4080,378,25,38
4080,378,26,37
4080,378,26,38
4080,380,990,502
4080,634,19,41
4080,634,18,41
4080,634,18,42
4081,122,23,86
4081,122,24,86
4081,122,24,87
4081,378,15,87
4081,378,15,88
4081,378,17,87
4081,378,16,87
4081,378,16,88
4081,378,17,88
4081,378,16,89
4081,380,990,502
4081,624,862,41
4081,634,9,89
4082,122,118,98
4082,122,119,98
4082,122,119,99
4082,122,118,99
4082,122,118,100
4082,122,119,100
4082,378,111,103
4082,378,111,104
4082,378,112,103
4082,378,112,104
4082,380,990,502
4082,627,22,109
4082,634,107,106
4082,634,107,107
4083,114,948,166
4083,114,949,166
4083,114,949,167
4083,114,948,167
4083,114,948,168
4083,114,949,168
4083,370,955,164
4083,370,955,165
4083,370,955,166
4083,370,956,165
4083,380,990,502
4083,626,961,161
4083,626,961,162
4083,626,961,163
4083,626,962,162
4083,626,962,163
4083,627,22,109
4084,122,17,83
4084,122,17,84
4084,122,18,83
4084,122,18,84
4084,378,10,86
4084,378,11,86
4084,378,11,87
4084,378,10,87
4084,380,990,502
4084,634,5,88
4085,115,77,58
4085,115,77,59
4085,115,77,60
4085,115,78,58
4085,115,78,59
4085,115,78,60
4085,371,85,57
4085,371,85,58
4085,371,86,57
4085,380,990,502
4085,627,91,55
4085,627,91,56
4085,627,92,55
4085,627,92,56
4086,115,50,22
4086,115,51,22
4086,115,50,23
4086,371,60,20
4086,371,61,20
4086,371,61,21
4086,371,60,21
4086,371,61,22
4086,371,62,20
4086,371,62,21
4086,371,62,22
4086,380,990,502
4086,627,69,21
4086,627,70,20
4086,627,71,20
4086,627,71,21
4086,627,70,21
4086,627,70,22
4086,627,71,22
4087,115,170,22
4087,115,171,22
4087,371,181,23
4087,371,181,24
4087,371,182,23
4087,371,182,24
4087,380,990,502
4087,624,862,41
4087,627,191,25
4087,627,190,25
4087,627,190,26
4087,627,191,26
4087,627,191,27
4088,122,83,9
4088,122,82,9
4088,122,82,10
4088,122,83,10
4088,122,83,11
4088,122,82,11
4088,122,153,145
4088,378,74,12
4088,378,75,12
4088,378,74,13
4088,380,990,502
4088,627,22,109
4088,634,70,14
4088,634,70,15
4089,121,868,88
4089,121,869,88
4089,121,869,89
4089,121,868,89
4089,377,859,89
4089,377,859,90
4089,377,860,89
4089,377,860,90
4089,380,990,502
4089,633,851,89
4089,633,851,90
4089,633,852,89
4090,115,36,75
4090,115,36,76
4090,371,47,75
4090,371,46,75
4090,371,46,76
4090,371,47,76
4090,371,47,77
4090,380,990,502
4090,627,55,77
4090,627,56,77
4091,380,990,502
4091,627,22,109
4092,115,5,40
4092,115,5,41
4092,371,13,38
4092,371,13,39
4092,371,14,38
4092,371,14,39
4092,380,990,502
4092,627,20,38
